[31-01-2017 10-09-57] INFO: Initialized video subsystem
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Up
[31-01-2017 10-23-39] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-40] DEBUG: Key (102/f) State: Up
[31-01-2017 10-23-41] DEBUG: Mouse Moved: 250, 123
[31-01-2017 10-23-41] DEBUG: Mouse Moved: 248, 123
[31-01-2017 10-23-41] DEBUG: Key (115/s) State: Up
[31-01-2017 10-23-41] DEBUG: Mouse Moved: 247, 123
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (102/f) State: Down
[31-01-2017 10-23-42] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (102/f) State: Up
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-43] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Down
[31-01-2017 10-23-44] DEBUG: Key (115/s) State: Up
[31-01-2017 10-23-44] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-45] DEBUG: Key (101/e) State: Up
[31-01-2017 10-23-45] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Down
[31-01-2017 10-23-46] DEBUG: Key (116/t) State: Up
[31-01-2017 10-23-46] DEBUG: Key (98/b) State: Down
[31-01-2017 10-23-46] DEBUG: Key (98/b) State: Up
[31-01-2017 10-23-47] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-47] DEBUG: Key (101/e) State: Up
[31-01-2017 10-23-47] DEBUG: Key (110/n) State: Down
[31-01-2017 10-23-47] DEBUG: Key (110/n) State: Up
[31-01-2017 10-23-47] DEBUG: Key (114/r) State: Down
[31-01-2017 10-23-47] DEBUG: Key (101/e) State: Down
[31-01-2017 10-23-47] DEBUG: Key (114/r) State: Up
[31-01-2017 10-23-48] DEBUG: Key (101/e) State: Up
[31-01-2017 10-23-48] DEBUG: Key (121/y) State: Down
[31-01-2017 10-23-48] DEBUG: Key (121/y) State: Up
[31-01-2017 10-23-48] DEBUG: Key (110/n) State: Down
[31-01-2017 10-23-48] DEBUG: Key (110/n) State: Up
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 249, 123
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 256, 123
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 262, 123
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 266, 123
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 276, 124
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 288, 125
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 302, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 326, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 351, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 380, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 416, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 450, 127
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 482, 125
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 513, 118
[31-01-2017 10-23-49] DEBUG: Mouse Moved: 560, 103
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 654, 81
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 698, 74
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 727, 69
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 759, 64
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 778, 59
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 792, 55
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 807, 52
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 821, 47
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 838, 43
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 857, 39
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 877, 37
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 898, 32
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 915, 29
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 940, 26
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 965, 22
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 1009, 16
[31-01-2017 10-23-50] DEBUG: Mouse Moved: 1023, 6
[31-01-2017 10-23-51] INFO: Exiting application
[31-01-2017 10-31-00] INFO: Initialized video subsystem
[31-01-2017 10-31-00] INFO: Initialized SDL_Image
[31-01-2017 10-31-00] INFO: Created window
[31-01-2017 10-31-00] INFO: Created renderer
[31-01-2017 10-31-00] INFO: Loaded texture
[31-01-2017 10-31-00] INFO: Loaded texture
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 542, 1
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 544, 3
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 544, 4
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 545, 7
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 546, 19
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 546, 34
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 546, 54
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 546, 80
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 538, 114
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 526, 141
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 513, 162
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 488, 195
[31-01-2017 10-31-00] DEBUG: Mouse Moved: 478, 212
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 218
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 220
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 221
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 222
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 223
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 224
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 225
[31-01-2017 10-31-01] DEBUG: Mouse Button (1) State: Down
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 477, 228
[31-01-2017 10-31-01] DEBUG: Mouse Button (1) State: Up
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 479, 227
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 483, 225
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 488, 221
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 496, 217
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 509, 211
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 528, 201
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 554, 188
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 567, 182
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 574, 178
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 578, 176
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 579, 176
[31-01-2017 10-31-01] DEBUG: Key (100/d) State: Down
[31-01-2017 10-31-01] DEBUG: Key (100/d) State: Up
[31-01-2017 10-31-01] DEBUG: Key (102/f) State: Down
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 580, 175
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 584, 173
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 586, 172
[31-01-2017 10-31-01] DEBUG: Mouse Moved: 588, 172
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 589, 171
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 592, 169
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 593, 169
[31-01-2017 10-31-02] DEBUG: Key (115/s) State: Down
[31-01-2017 10-31-02] DEBUG: Key (102/f) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 598, 166
[31-01-2017 10-31-02] DEBUG: Key (100/d) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 599, 165
[31-01-2017 10-31-02] DEBUG: Key (115/s) State: Up
[31-01-2017 10-31-02] DEBUG: Key (102/f) State: Down
[31-01-2017 10-31-02] DEBUG: Key (100/d) State: Up
[31-01-2017 10-31-02] DEBUG: Key (102/f) State: Up
[31-01-2017 10-31-02] DEBUG: Key (115/s) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 605, 165
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 607, 164
[31-01-2017 10-31-02] DEBUG: Key (100/d) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 608, 164
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 610, 164
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 613, 163
[31-01-2017 10-31-02] DEBUG: Key (102/f) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 624, 161
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 628, 160
[31-01-2017 10-31-02] DEBUG: Key (100/d) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 641, 158
[31-01-2017 10-31-02] DEBUG: Key (115/s) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 651, 153
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 653, 152
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 660, 148
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 666, 144
[31-01-2017 10-31-02] DEBUG: Key (102/f) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 674, 137
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 678, 135
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 681, 132
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 686, 128
[31-01-2017 10-31-02] DEBUG: Key (113/q) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 695, 122
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 700, 117
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 702, 115
[31-01-2017 10-31-02] DEBUG: Key (119/w) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 704, 113
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 705, 112
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 706, 111
[31-01-2017 10-31-02] DEBUG: Key (113/q) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 709, 105
[31-01-2017 10-31-02] DEBUG: Key (101/e) State: Down
[31-01-2017 10-31-02] DEBUG: Key (114/r) State: Down
[31-01-2017 10-31-02] DEBUG: Key (119/w) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 717, 95
[31-01-2017 10-31-02] DEBUG: Key (114/r) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 726, 88
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 733, 84
[31-01-2017 10-31-02] DEBUG: Key (101/e) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 749, 79
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 756, 76
[31-01-2017 10-31-02] DEBUG: Key (113/q) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 789, 64
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 801, 59
[31-01-2017 10-31-02] DEBUG: Key (119/w) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 834, 53
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 844, 48
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 859, 44
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 867, 42
[31-01-2017 10-31-02] DEBUG: Key (101/e) State: Down
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 874, 36
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 875, 35
[31-01-2017 10-31-02] DEBUG: Key (113/q) State: Up
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 876, 33
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 878, 32
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 878, 29
[31-01-2017 10-31-02] DEBUG: Mouse Moved: 878, 26
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 23
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 21
[31-01-2017 10-31-03] DEBUG: Key (101/e) State: Up
[31-01-2017 10-31-03] DEBUG: Key (113/q) State: Down
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 18
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 16
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 15
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 14
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 10
[31-01-2017 10-31-03] DEBUG: Key (101/e) State: Down
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 8
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 6
[31-01-2017 10-31-03] DEBUG: Key (113/q) State: Up
[31-01-2017 10-31-03] DEBUG: Key (119/w) State: Up
[31-01-2017 10-31-03] DEBUG: Key (101/e) State: Up
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 5
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 878, 3
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 879, 1
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 880, 0
[31-01-2017 10-31-03] DEBUG: Key (114/r) State: Down
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 902, 3
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 906, 8
[31-01-2017 10-31-03] DEBUG: Key (101/e) State: Down
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 918, 19
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 921, 21
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 922, 23
[31-01-2017 10-31-03] DEBUG: Key (114/r) State: Up
[31-01-2017 10-31-03] DEBUG: Key (119/w) State: Down
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 923, 23
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 923, 21
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 923, 11
[31-01-2017 10-31-03] DEBUG: Key (114/r) State: Down
[31-01-2017 10-31-03] DEBUG: Key (119/w) State: Up
[31-01-2017 10-31-03] DEBUG: Key (101/e) State: Up
[31-01-2017 10-31-03] DEBUG: Mouse Moved: 921, 0
[31-01-2017 10-31-03] DEBUG: Key (114/r) State: Up
[31-01-2017 10-31-03] DEBUG: Key (115/s) State: Down
[31-01-2017 10-31-03] DEBUG: Key (100/d) State: Down
[31-01-2017 10-31-03] DEBUG: Key (102/f) State: Down
[31-01-2017 10-31-04] DEBUG: Key (115/s) State: Up
[31-01-2017 10-31-04] DEBUG: Key (100/d) State: Up
[31-01-2017 10-31-04] DEBUG: Key (102/f) State: Up
[31-01-2017 10-31-04] DEBUG: Key (115/s) State: Down
[31-01-2017 10-31-04] DEBUG: Key (100/d) State: Down
[31-01-2017 10-31-04] DEBUG: Mouse Moved: 973, 0
[31-01-2017 10-31-04] DEBUG: Mouse Moved: 976, 0
[31-01-2017 10-31-04] DEBUG: Mouse Moved: 978, 0
[31-01-2017 10-31-04] DEBUG: Key (102/f) State: Down
[31-01-2017 10-31-04] DEBUG: Mouse Moved: 980, 0
[31-01-2017 10-31-04] DEBUG: Mouse Moved: 981, 0
[31-01-2017 10-31-04] DEBUG: Key (115/s) State: Up
[31-01-2017 10-31-04] DEBUG: Key (100/d) State: Up
[31-01-2017 10-31-04] DEBUG: Key (102/f) State: Up
[31-01-2017 10-31-04] INFO: Exiting application
[31-01-2017 10-33-57] INFO: Initialized video subsystem
[31-01-2017 10-33-57] INFO: Initialized SDL_Image
[31-01-2017 10-33-57] INFO: Created window
[31-01-2017 10-33-57] INFO: Created renderer
[31-01-2017 10-33-57] INFO: Loaded texture
[31-01-2017 10-33-57] INFO: Loaded texture
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 486, 5
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 527, 11
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 548, 13
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 561, 16
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 566, 17
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 567, 18
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 566, 21
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 556, 24
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 533, 28
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 503, 31
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 466, 32
[31-01-2017 10-33-57] DEBUG: Mouse Moved: 421, 35
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 380, 35
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 330, 33
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 312, 23
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 297, 11
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 290, 6
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 290, 4
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 291, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 303, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 316, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 324, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 333, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 339, 3
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 362, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 386, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 412, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 435, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 453, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 462, 1
[31-01-2017 10-33-58] DEBUG: Mouse Moved: 464, 1
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 465, 1
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 460, 20
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 457, 36
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 455, 51
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 451, 65
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 450, 78
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 446, 89
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 442, 102
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 437, 111
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 432, 118
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 425, 125
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 416, 128
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 405, 132
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 393, 132
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 389, 132
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 386, 132
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 385, 132
[31-01-2017 10-33-59] DEBUG: Mouse Button (1) State: Down
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 384, 132
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 384, 133
[31-01-2017 10-33-59] DEBUG: Mouse Button (1) State: Up
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 385, 134
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 390, 134
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 410, 135
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 440, 135
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 496, 122
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 573, 96
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 655, 70
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 742, 41
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 812, 24
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 869, 8
[31-01-2017 10-33-59] DEBUG: Mouse Moved: 940, 0
[31-01-2017 10-34-00] INFO: Exiting application
[31-01-2017 10-35-37] INFO: Initialized video subsystem
[31-01-2017 10-35-37] INFO: Initialized SDL_Image
[31-01-2017 10-35-37] INFO: Created window
[31-01-2017 10-35-37] INFO: Created renderer
[31-01-2017 10-35-37] INFO: Loaded texture
[31-01-2017 10-35-37] INFO: Loaded texture
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 2
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 5
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 10
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 12
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 13
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 15
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 108, 16
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 107, 18
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 107, 21
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 107, 22
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 107, 24
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 106, 25
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 105, 26
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 104, 28
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 103, 30
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 104, 30
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 106, 30
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 109, 30
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 114, 29
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 118, 29
[31-01-2017 10-35-38] DEBUG: Mouse Moved: 120, 29
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 123, 28
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 126, 28
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 129, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 132, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 136, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 139, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 143, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 146, 27
[31-01-2017 10-35-39] DEBUG: Mouse Moved: 149, 27
